917,204,(783|1658),9.76307,[222|224|226]
917,87,(2166|1694),10,[152|151|148]
1764,266,(2415|451),9.976007,[214|190|132]
917,295,(918|1675),7.4130793,[215|218|216]
917,259,(1771|1201),10,[178|174|171]
917,174,(1562|1222),10,[182|177|174]
917,145,(2287|1864),10,[148|146|136]
917,0,(2643|388),9.918223,[7|56|46]
917,307,(905|1480),7.6375294,[13|13|15]
917,219,(1254|1196),10,[176|172|165]
